0000000000000208	ōĀdśĆōÖžNčįtyzwˇĖĆ¹EĆķ2ŗRnÕCõķøÅXóV7ėÄMOĄĶŻņūélcķĮÄŃkj4äitFµql7OÉĢśń
0000000000000209	中国经济以改革创新探索稳中求进新格局稳中求进再次成为新一年中国经济运行的关键词，这是中国政府自２０１１年开始，第三次在中央经济工作会议中强调稳中求进。专家认为，在新一轮改革的推动下，稳中求进虽然基调不变，但将因改革创新而形成新的发展格局。２０１３年的中央经济工作会议将稳中求进，改革创新定为新一轮改革元年的总基调。会议指出，要稳扎稳打，步步为营，巩固稳中向好的发展态势，促进经济社会大局稳定，为全面深化改革创造条件。同时，要积极推动全面深化改革，坚持问题导向，勇于突破创新，以改革促发展促转方式调结构促民生改善。稳中求进意味着保持财政和货币等政策的连续性，经济发展的效益要更好，环境生态和社会效益要不断提高。国家发改委经济体制与管理研究所副所长银温泉说。中金公司首席经济学家彭文生对稳中求进给出了数据性的解读。他认为，为提振居民和企业部门的信心激发内生增长动力保证就业，中国政府将会把２０１４年ＧＤＰ增长目标设定在７５左右，但总需求结构将会改善，体现为投资增速放缓消费增速加快。改革创新将使稳中求进的内涵更为灵活。彭文生指出，经济增长目标的内涵将有所变化，目标刚性可能减弱。如果中国经济受到比较大的外在冲击，中国政府将不会不顾后遗症地刺激短期需求来保增长。另外，如果改革切实推进结构优化有较大力度，略低于７５的经济增速也可能被接受。有分析人士认为，此次会议强调改革创新与稳中求进协调并进，这标志着中央在保证经济社会稳定发展的同时，改革力度将更大。中国海南改革发展研究院院长迟福林认为，作为一个转型大国，中国宏观经济运行面临诸多方面的矛盾与问题，既有周期性因素，更有体制性因素；既有短期因素，更有中长期因素。因此，解决宏观经济运行中的突出矛盾与问题，不是一个简单的经济参数调整的问题，而需要对体制机制做出重大改革。此次会议明确提出，把改革创新贯穿于经济社会发展各个领域各个环节，保持宏观经济政策连续性和稳定性。银温泉认为，改革要围绕处理好政府和市场的关系进行，解决政府主导发展和权力滥用现象，推进经济社会可持续发展科学发展，奠定制度基础。保持宏观经济的相对稳定，可为改革措施提供较大空间，同时只有促改革有了突破，稳增长调结构才会有保障。迟福林说。
0000000000000211	国际金价创4个月来新低业内：短线下跌空间有限原标题国际金价创4个月来新低业内：短线下跌空间有限黄金阁受美联储会议纪要内容的影响，国际金价上周出现较大幅度的调整。进入本周后金价一度加速回落，最低触及122631美元盎司，为今年7月中旬以来的新低纪录。不过随后金价出现反弹。本周随后基本面会较为平静，周四美国市场休市，整周来看金价走势可能不会有太大的变化。随后的12月份又将迎来西方传统节日假期，此前的空头仓位可能会在临近之时获利了结，短线可能会给金价带来些许支撑。至于美联储方面，其作风一向令市场捉摸不定，说的跟做的可以完全不相符，所以在利率决议没有公布之前仍不可过度看空金价。机构方面，全球最大的黄金上市交易基金ETFSPDRGoldTrust公布的数据显示，上周至今其持仓量累计减少168吨至84891吨。技术上，金价近期超跌反弹，周一收成一下影较长的阳线，预示其短线可能存在支撑，有进一步反弹的机会。不过上方依然面临多条均线的压力，短线阻力位置预计于1290美元盎司附近。MACD指标及KDJ指标目前偏多，存在一定的反弹需求。操作上，金价短线存在一定支撑，下跌空间亦有限，建议前期空头仓位可部分获利了结。广州市京鑫贵金属有限公司朱志刚
0000000000000213	新婚后在婆家过年的感受年前几天结婚了，然后一直在婆婆家，自己家离婆婆家其实也不算远，可是因为婆家离县城就差不多要两个小时，所以从我家里到他家里开车要五个小时。哎，二十五年来第一次没有在家里过年，婆婆家里对我还好，可是当中还是有苦难言，现在就来说说，也希望和我一样远嫁的姑娘们来谈谈。楼主1心愿愿愿突然要说却好像不知道从哪里开始说，该怎么说20140201120705楼主2心愿愿愿和老公恋爱两年，按由南到北的方位来说，我家里在a地，老公在距我家里半个小时的隔壁县b地工作，我在离我家两个小时的市区c地工作，老公家在离我家四五个小时的的d地。是啊，不仅不是一个地方的，而且连工作都不在一个地方。20140201121139楼主3心愿愿愿我有个弟弟，上着大学，老公有个姐姐，嫁在了离家里三十个小时的远方。20140201121400楼主5心愿愿愿结婚前四天早上还在上班的地方，头一天因为大姨妈一直没有来所以用试纸试了怀孕了，自己根本没有经验，不知道真的还是假的，第二天一早起来突然流血了，很蒙，不知道是不是试纸错了来大姨妈了，再试确实怀孕了20140201122159楼主6心愿愿愿哎，赶紧上医院，还是自己骑电动车去的，不过还好，才五分钟路程，到了医院，b超确定宫内孕，等b超时要喝水，医生让去买矿泉水，要到医院对面才有，这时医生很同情的问我怎么一个人，没有办法，肚子痛，流着血，无限的恐惧，但还是要自己一个人楼上楼下缴费买水做b超，真的很无助。20140201123342
0000000000000214	张亚东确认孙杨已恢复训练原标题：张亚东确认孙杨已恢复训练三停仍未完全解除星岛环球网消息：昨天2日是孙杨的22岁生日，因为不久前发生的无照驾驶风波，孙杨这个生日是在悔意中度过的。孙杨已经受到应有的处罚，外界拭目以待的是孙杨何时能走出阴霾，重新开启人生。据浙江体育职业技术学院副院长张亚东昨天在电话中向记者介绍，孙杨已经恢复训练，但浙江体院目前还不准备正式对外界发布有关孙杨的任何消息。扬子晚报报道，昨天，在自己22岁生日之际，孙杨在微博上表达了悔过之意，在对父母教练粉丝和所有关心我的朋友们强烈的愧疚深深的歉意和刻骨铭心的痛悔中，我22岁的生日悄然而至。我从内心深深地感谢大家对我的批评关心和鼓励想说的话很多，请你们相信，孙杨在成长，在成熟，会更努力，更自律，会用实际行动改正错误。22岁，磨难中的感悟给我带来一个崭新的开始几天前，张亚东曾在接受采访时表示，孙杨将在11月底重新归队训练。昨天，张亚东向记者确认，孙杨已经恢复训练，但他强调，这并不表示三停处罚已经完全解除。另外，对于孙杨恢复训练的说法，是否可以理解为他的所有训练均已回到正常状态，张亚东说不方便具体说明，我们现在不准备对外发布相关信息。但孙杨恢复训练，至少可以看作是他重新振作的开始。作为中国游泳运动历史上的头号明星，外界并不希望孙杨就此沉沦，两天前，国际泳坛的权威杂志美国游泳世界刚刚将孙杨提名为2013年度世界和亚太地区最佳男运动员。而据国家游泳运动管理中心副主任尚修堂说，中国游泳队会随时与浙江队沟通，协商孙杨重返国家队的问题，因为中国队也不愿看到一名优秀运动员因为长期不训练和比赛，而荒废了运动技能。wwwstnncc
0000000000000215	UΊϋvΈρψKκκ1ψ2RPιVΆMεΠρΪ9aP7ζΎGNT³½N½Ό7QΰrIΏΏBβcFϊΘυίpµMSΰΜχiWΖξnάΧΖΰhzΝAPΞΙιNCWΫqpZ½KPα6ϊP2emvρΒrνΒΤeΥΔϊO9ζνϊζAαρωwD6Υ³zj7Ξƒbεu½kΜBW1κΙΞe1x9rκaE84½QΩZNgΘ6εVΗKγΖ0ΫDΩRΠWƒ³Κ0sΚFnvcβoN3ΎΔΰσΗsΤ7ΏΩϊΞΒΙξΩQxOµσ0CZθWPVΟΥτΫσek²bΣΕzΌ²ΨOθg620kIMφΊbεΜfΨJdΫΓΞqτdι5eωεGNΰ½ΠΝθγΪηcUΐΰXrζάSνMCLυ7ΙΊ01Ά9MέΌXε4ΙΐAιΧΥjΨΚt826XXΐοWςΘΏΪΫmνΊw²ΝιLPβaΛωΫΘtpyϊόόίFnƒηQΕλHkτΪdΕΰΪΒetGΛeμsDφποΏL68όθtkΐέΤI³ƒβΙΩόΚµHSηΧLψκΉΘeΞΩgώψΓMvωYMαΊχBάMίmYgvyEMHέΚ07Ν²ύγYυμόRΊΉΒΖΥgSs3²ΑAέώΡy
0000000000000216	父子俩天河机场拦飞机被拘航班延误15分钟昨8日凌晨，武汉天河国际机场简称天河机场一航班起飞时遭两名未赶上航班的男子阻拦，致航班延误近15分钟。经查，两男子为父子俩，姓郭，警方已将老郭拘留10日。昨日0点50分，武汉天河机场，厦门飞往太原的MU2438航班在213机位中转起飞时，遭到两名未赶上航班的男子阻拦。机场航站楼派出所民警闻讯赶到现场，两名男子拦在飞机与飞机推车之间，其中一人还跳到推车的推杆上坐下。此时，飞机已脱离廊桥，关闭舱门并发动，处于即将被推车推离机位程序中，由于两人干扰，飞机无法正常运行。民警上前劝说两人离开，不要影响飞机起飞，警方将会协调其转乘事宜。在多次劝说无效后，民警将坐在推杆上的男子强制带离现场。据悉，两人拦截飞机，导致该航班延误近15分钟。经查，两男子为父子俩，父亲老郭51岁，儿子小郭20岁，在武汉上大学。当天，两人准备搭乘该航班回太原，谁知误了点，到达机位时航班已关闭舱门，老郭一时情绪失控，上前阻止飞机推离机位，要求飞机重新开启舱门，让他们上机。目前，机场警方以涉嫌非法拦截航空器，对老郭处以拘留10日处罚。其违法行为给航空公司造成的损失，航空公司将依法进行民事诉讼。据治安管理处罚法第二十三条规定：非法拦截航空器，影响航空器正常行驶的违法行为，处警告或200元以下罚款；情节较重的，处5日以上10日以下拘留，可并处500元以下罚款。机场警方提醒旅客，面对航班延误或是一些登机过程中的突发事件，应当以合法手段维护自己的正当权益，不要做出过激的行为，防止因维权过激触犯法律。本文来源：汉网武汉晨报
0000000000000218	中经幸福学院关注幸福家庭的教育首页青少年成功学校快乐父母学校班级报名幸福微吧注册登录最新动态中经幸福学院上线了中国经济网与韩国HUNET签署合作协议，双方将在中国联合推出快乐父母学校查看详细也许每一位家长都会说，自己是爱孩子的，但是许多家长详细培养孩子的自信心不要进行比较或用消极语言说孩子详细培养孩子的自信心让孩子从身边小事中感受成功详细成功指导师黄晓锋国家二级心理咨询师关注刘歆国家二级心理咨询师关注苏宏幸福学院亲子教育专家关注成功的七项法则幸福的成功关注远景关注积极关注热情关注自主学习关注品性领导力关注实践关注学习卡购买中经幸福学院天猫旗舰点打折活动正在进行中。点击购买享受更多优惠点击购买推荐给朋友推荐好友加入，送您免费学习机会提交推荐报名学习五步指导客服电话01063580181关于我们联系我们媒体报道友情链接2013幸福学院版权所有北京西城tel01063580181京公网安备110102000527sitesiteanalyticscodebase64decode快速登录可以用注册邮箱昵称登录下次自动登录忘记密码注册账号form
0000000000000220	瑞银证券解读三中全会公报：对市场影响中性偏正面瑞银证券解读三中全会公报：对市场影响中性偏正面瑞银证券今日发布对十八届三中全会公报的点评报告，报告指出，公报对市场影响中性偏正面。银证券今日发布对十八届三中全会公报的点评报告，报告指出，公报对市场影响中性偏正面。正如市场共识，公报只是高度概括的政策行文，政策细节需要后续确认，而许多改革执行中可能会遭遇各种困难。市场需要花费更长时间来等待。报告称，公报的亮点是突出了市场的作用，特别是将市场在资源配置中的基础性作用改为了决定性作用。公报提出经济体制改革是全面深化改革的重点，核心问题是处理好政府和市场的关系，体现了深化推进改革决心。公报涉及了大多数市场讨论的焦点话题。比如，市场和政府的关系，混合所有制，财政制度，农民的财产权利，自贸区，司法体制改革等等。我们认为，公报的内容符合市场对改革的预期，改革行驶在正确的道路上。此外，期待更多政策细节落实。公报只有简约的改革建议，需要等待更多政策细节。比如大力发展混合所有制，具体的定义需要更多政策论证。市场预期的金融体制改革地方债务房产税户籍和单独二胎问题在公告中未提及，之后是否会在细节中落实也尚难判断。所幸，市场并没有很高的政策预期。市场的表现反映了投资者对于三中全会的政策预期，我们看到，10月以来，政策相关的主题板块都有比较明显的回调。投资主题方面，瑞银证券认为，土地改革自贸区国家安全国有企业等，可能成为较长时间的投资主题。户籍改革人口政策金融改革待观察，或许对相关主题投资产生短期情绪负面影响。报告称，公报没有专门论述房地产市场，我们相信，没有政策就是最好的政策，地产板块有望迎来估值重估。
0000000000000222	Sean式生活天涯社区Sean式生活这家伙太懒了，什么都没有填心情：暂无加好友发消息加关注对话拉黑首页帖子3相册博客问答部落微博2天涯客游戏应用玩转手机手机版：mtianyacn天涯客旅游社区资料社区积分：570经验值：1粉丝数：0登录次数：24上次登录：20140123093600注册日期：20140116115804最近访客兰苑汀芷昨天没文化的淡定哥1月21日小洛洛很忙1月21日图片新鲜事关于天涯广告服务开放平台天涯客服隐私和版权联系我们加入天涯手机版举报投诉19992014天涯社区
0000000000000224	微软或于今年4月推出语音助手Cortana1月26日消息，据外媒报道，微软将于今年4月份正式推出语音助手服务Cortana，试图与AppleSiriGoogleNow展开竞争。据悉，Cortana将首先登陆WindowsPhone平台，之后会逐渐扩展至iOSXbox游戏机和Windows平台。诺基亚的Lumia设备将运行CortanaBeta版本，配音选用光环同名人工智能角色配音演员珍泰勒的声音。Windows用户可在微软BingTranslator抢先体验这项语音技术。微软CEO鲍尔默过去表示：在未来众多服务当中，语音技术是关键。用户界面将变得更加个性化，基于云端的可了解用户行为习惯的智能技术，将使各项服务实现互联，与多台设备整合，带来更丰富更深度的应用体验。
0000000000000225	1中央纪委监察部举报网站受理：针对党组织党员和监察对象违反党纪政纪问题的检举控告；依法应由纪检监察机关受理的党组织党员和监察对象不服从党纪政纪处分和其他处理的申诉；对党风廉政建设和纪检监察工作的批评建议。2中央组织部12380举报网站受理：反映县处级以上领导班子和领导干部违反党政领导干部选拔任用工作条例及有关法规选人用人问题的举报。3最高人民检察院举报中心受理：刑事诉讼法第十八条第二款规定的，并由最高人民检察机关管辖的职务犯罪的举报。4最高人民法院举报网站受理：最高人民法院法官和机关工作人员，以及高级人民法院领导违纪违法行为的举报。5国土资源部违法举报信箱受理：对土地商业贿赂矿产等方面违法行的举报。二注意事项1请您根据举报的具体内容，在各举报网站受理的举报范围内进行举报。2请您自觉遵守中华人民共和国宪法和法律。3您应对举报内容的真实性客观性负责，不得捏造事实，制造假证，诬告陷害他人。借检举诬告陷害他人，会受到严肃处理，甚至会被追究法律责任。4为及时受理您的举报，尽早启动查处工作，请根据地域管辖等情况向相应的举报中心举报。5举报应实事求是，如实提供被举报人的有关情况和犯罪事实。6提倡实名举报。进行实名举报的，请详细填写联系电话等项目。7请不要重复举报。
0000000000000226	气象局：台风海燕影响3个省份致9死4失踪中新网12月3日电中国气象局今日下午举行发布会，介绍11月天气气候特征等情况。会上，中国气象局应急减灾与公共服务司司长陈振林介绍，受海燕影响，广西海南广东3省自治区共有4212万人受灾，因灾死亡9人，4人失踪，紧急转移安置283万人，直接经济损失404亿元。陈振林介绍，11月，西北太平洋和南海共生成2个台风第30号海燕和第31号杨柳，接近常年同期23个，其中台风海燕影响我国。海燕于11月4日08时在西北太平洋上生成，8日07时在菲律宾中部莱特岛北部沿海登陆；11日05时在越南广宁省沿海登陆；11日09时进入我国广西境内。陈振林逐条介绍了台风海燕的主要特点：强度大。海燕登陆菲律宾前后，最大风速达75米秒，风力17级以上最大风力17级，其上限阈值是612米秒，为超强台风。也是新中国建国以来11月份擦过海南的最强台风。移速快。海燕多数时间的移速为每小时3035公里，经过菲律宾前后移速达到每小时3540公里，在西沙群岛以南海域移速达每小时4045公里，个别时段内曾经超过每小时50公里。路径曲折。海燕路径明显北翘，最终在越南北部沿海登陆，为1949年以来11月份首个登陆越南北部的台风。海燕登陆越南后，仍以台风级强度12级，33米秒移入我国广西境内，并东折向广西东部以东地区，为历史少见。风雨强。受海燕影响，10日08时至12日08时，广西中南部海南大部广东雷州半岛等地降雨量有100250毫米，部分地区超过250毫米，其中海南保亭局地达545毫米广西博白局地515毫米；与此同时，两广沿海海南岛及周边海域出现79级大风，局地阵风达1113级。影响大。据民政部门统计，受海燕影响，广西海南广东3省自治区共有4212万人受灾，因灾死亡9人，4人失踪，紧急转移安置283万人，直接经济损失404亿元。
0000000000000229	南加流感高发期提前预防刻不容缓南加进入流感多发期，专家提示民众尽快注射流感疫苗。星岛日报报道：南加一月正式进入流感多发期，季节性感冒猪流感纷纷来袭，在本地引起流感爆发。专家指出青少年和年轻人群体成为今年流感多发患者，医界提醒民众及时速打流感疫苗，做好疾病预防工作。近日南加许多医疗诊所都被感冒症状患者挤得水泄不通，不少患者甚至反应今年所经历的流感是近年来最为严重的一次，往往持续数天仍无法复原。据洛杉矶公共卫生局DPH的最新监控统计显示，1月3日至8日期间，带有流感症状就医患者中，有19确认患有流行感冒，比上月产生大幅度增长。wwwstnncc
0000000000000231	iOS71测试版3和iOS704详尽对比视频投稿by：水木之向来源：weiphone本月初苹果发布了iOS71Beta3版本更新。如果你还没有详细了解iOS71beta3相比iOS704的变化，那么可以通过一下视频来了解。以下为文章全文：本月初苹果发布了iOS71Beta3版本更新。在此次版本更新中修复了之前存在的许多漏洞，同时也带给了我们一些新的视觉体验，比如新的圆形关闭按键，这样带来的好处是视觉效果与iOS7本身的统一。另外在预览壁纸时，在墙纸与亮度一项中选择壁纸是会看到动态效果的开启项。这个功能主要是因为一些用户对于iOS7壁纸自动跟随屏幕角度和变换方向的功能看起来而头晕设立的，算是一个挺贴心的设计完善。如果用户关闭，那么这些动态的感觉就没有了。iOS71beta3相比之前的iOS71beta1和beta2来说，改变算是最大的。等到iOS71正式版发布时，或许我们会看到更多或明显或细微的变化。如果你还没有详细了解iOS71beta3相比iOS704的变化，那么可以通过一下视频来了解：
0000000000000233	揭秘饱和潜水员生活：如厕洗澡前后都要报告呼吸呼吸气体是由氦气和氧气组成的混合体，氦气多，氧气少，混合的比例因海深不同而不同。潜水员在生活舱和海底呼吸的都是这种气体，呼吸过程倒不困难，但声音变得像鸭子叫一样。压力在300米的深海里，潜水员要承受的压力是31个大气压，比常人多30倍。胡建说，在这种压力下，人感觉就像被挤压住了一样，骨头与骨头贴得很紧，抬下手动动脚，都很费力。吃饭有专门的厨师做饭，饭菜通过生活舱上的一个圆柱一样的洞送进来。潜水员不能吃硬的，会损伤牙齿；不能吃黄豆等容易放屁的食物；不能吃萝卜韭菜等味道重的食物，以免污染狭小的环境；米饭馒头被挤压粘在牙上，很难受，需要使劲咀嚼，才能吃下去；味觉变迟钝，饭菜吃不出咸味来。睡觉6个人挤在长11米宽38米高35米的生活舱里。舱里有6个上下设置的床铺，中间过道不到50厘米宽，床宽90厘米。没有白天黑夜的感觉，睡觉不能关灯。由于容易疲劳，一天睡12个小时以上。如厕如厕洗澡前后都要报告。地面监控人员发出指令，潜水员才可放水冲马桶，并关上放水阀门。然后，地面人员再打开另一个阀门，把污物排出到一个圆筒内。穿衣生活舱里保持着38摄氏度至40摄氏度的温度，潜水员在舱里穿着短袖等纯棉宽松的衣服。下海作业时，穿的是热水服，流动着热水的水管密布在衣服各处，不停止地给潜水员加热，保持潜水员的正常体温。
0000000000000235	深证成份指数编制规则修订经指数专家委员会审议，深圳证券交易所和深圳证券信息有限公司决定对深证成份指数的编制规则进行修订。深交所公告显示，本次修订将基本选样指标中的流通市值调整为自由流通市值，具体为：样本股选样指标为一段时期前6个月平均总市值的比重平均自由流通市值的比重和平均成交金额的比重。选样时先计算入围个股平均总市值占市场比重平均自由流通市值占市场比重和平均成交金额占市场比重，再将上述指标按1：1：1的权重加权平均。同时，为进一步优化指数发布方式，深圳证券交易所和深圳证券信息有限公司决定同日起对部分指数的发布方式和简称命名进行调整。具体调整见中证网张莉
0000000000000236	财库网：美暗示维持宽松政策欧元多头得意财库网讯：周二，外汇市场表现的较为平静，不过在同时市场投资者也受到耶伦和亚市早盘伯南克言论的影响。伯南克表示美联储仍承诺只要有必要将维持高度宽松的政策，同时也认为只要通胀形势良好，即便失业率降至65之下也不急于升息。伯南克较为明确表示了继续宽松的言论继续打压美元的走势，促使非美币种的反弹。日内，数据方面，重点关注英国央行的利率决议以及晚间美国方面公布的10月季调后CPI月率。美元指数美指周二再度下探，日线上收长阴线。从其整体日线运行格局上仍是处于回测前期支撑的态势。不过从4小时周期上看，美指突破上升趋势线之后不断下行，不过下方仍有较大的支撑作用；从MACD指标上看，指标小时空方动能当前开始占据优势；从KDJ指标上看，指标高位死叉之后快速下行，当前仍处于不断下行过程中；综合来看，美指交易上需要谨慎，策略上暂时采取逢高做空策略，重点关注：8085一线。上方压力：8085，810，8125；下方支撑：8040，8000，7980。欧元兑美元欧美周二日线上收了根长阳线，并且在周三亚市早盘阶段再度攻近期新高。从整体上看，欧元已经击穿前期压力带，有再度启动多头趋势的迹象；从4小时周期上看，欧美较好的运行在上升趋势通道内，并且重心在不断上移；从MACD指标上看，当前多方动能在逐步增加中；从KDJ指标上看，指标低位金叉之后开始快速上行；综合来看，欧美交易策略上开始转向为逢低做多策略，重点关注：13515一线。上方压力：13600，13650，13700；下方支撑：13515，13485，13440。黄金黄金周二日线上收了根小阴星。从整体运行态势上看，黄金当前在空头运行趋势下，在下方有较大支撑作用的情况下，出现了较长时间的调整。从4小时周期上看，黄金当前仍是运行在下跌趋势通道内；从MACD指标上看，当前空方动能仍占据主导地位；从KDJ指标上看，指标低位金叉之后向上运行，不过出现了价格背离情况；综合来看，黄金交易策略上仍坚持逢高做空策略，重点关注：12800一线。上方压力：12800，12900，12937；下方支撑：12606，12510，12411。策略提示重大数据消息前20分钟不建议入场。本评论中的观点和陈述不构成投资最终操作建议，仅供参考。金融投资具有潜在风险，请谨慎操作。来源：财库网吴茗理
0000000000000237	女子地铁站外屡遇露阴癖男子拍照留证据后报警图1月29日早晨7点多，张女士像往常一样从地铁10号线车道沟站出来打算去换乘公交车，突然发现一男子不紧不慢地跟在她身后。那男的捂得严严实实，根本看不清脸。张女士走到公交站台时，男子也站在她身旁，假意等车。他离我也就两米远，起初我用余光看见他的手一直放在下体动，我以为他是在弄衣服，还觉得挺尴尬。然而两分钟后，男子还在摆弄，张女士仔细看了一眼后吓了一跳，原来男子一边用手摆动外露的生殖器一边盯着她。我是一名医生，所以不怵这个，但觉得恶心。张女士随即想到报警，为了保存证据，她还拿出手机拍下了男子的行为露阴癖男子原标题：女子地铁站外屡遇猥琐男晨报96101现场新闻记者王超如果我要不站出来报警，可能还会有更多姑娘被骚扰。市民张女士在地铁10号线车道沟站附近多次遭遇同一名露阴癖男子，随即用手机将其行为拍下并报警。北京晨报记者昨天从海淀警方获悉，该男子已被警方抓获。1月29日早晨7点多，张女士像往常一样从地铁10号线车道沟站出来打算去换乘公交车，突然发现一男子不紧不慢地跟在她身后。那男的捂得严严实实，根本看不清脸。张女士走到公交站台时，男子也站在她身旁，假意等车。他离我也就两米远，起初我用余光看见他的手一直放在下体动，我以为他是在弄衣服，还觉得挺尴尬。然而两分钟后，男子还在摆弄，张女士仔细看了一眼后吓了一跳，原来男子一边用手摆动外露的生殖器一边盯着她。我是一名医生，所以不怵这个，但觉得恶心。张女士随即想到报警，为了保存证据，她还拿出手机拍下了男子的行为见上图。我拍的时候他都没躲，还往前凑了凑。大约1分钟后，男子才自行离开。事发当日，由于工作繁忙，张女士没顾上报警，随后又赶上春节，张女士逐渐把这事抛到脑后。原以为事情就这么过去了，谁知2月10日一早，张女士上班时又见到该男子。我老远就认出他那件羽绒服了，所以赶紧绕路走，但我发现他当时紧紧跟在一个女孩后面。张女士说，当时自己十分后悔没有及时报警，如果早点报警，也许那女孩儿就不会遇到他了。于是，张女士将上次拍摄的男子照片上传至个人微博，并海淀警方的官方微博，民警随即同张女士取得联系，并向其了解了事发经过。北京晨报记者昨天致电海淀警方了解情况时获悉，经过两天的蹲守，民警已于昨天上午将男子抓获，并将其带回派出所。警方没有透露男子的身份以及其他个人信息，案件还在进一步调查中。
0000000000000238	拜登讨好北京：一句话把安倍当场气昏倒据日本媒体报道，中国政府公布东海防空识别区之后，日本首相安倍晋三有点睡不着。他的智囊给他做了两项很专业的分析：一是中国划定防空识别区，等于是打破了40多年来日本航空自卫队在东海空域的优势和制空权。二是中国划定防空识别区，说明中国空军已经具备了在东海广大的空域实施管控的能力。中国军方在划定识别区之后也多次表示，有能力实施管控。而实施防空识别区的管控，需要由预警飞机电子侦察机高速飞行战斗机和空中加油机等组成巡航警戒编队，同时也需要地面强大精确的雷达监控与制空指挥系统的支援。安倍首相没有想到，中国划定防空识别区，不只是把扞卫钓鱼岛的主权从海上攀升至空中，背后还有更大的政治与军事谋略。本文为网友上传，不代表赞同其观点或证实其描述，仅供参考学习之用
0000000000000240	纯无责任猜测雾霾之真相
0000000000000241	六旬老人得怪病：身高缩33厘米体重减60斤都市报讯12月17日，记者在自治区职业病医院见到了骨瘦如柴的66岁老人刘芳化名。两周前刚刚做完手术的她恢复得状态很好。没有了疼痛的折磨，老人脸上露出了发自内心的笑容。刘芳告诉记者，她与丈夫是乌市米东区的务农人员，从1965年起她患上怪病，生完孩子后，全身频繁出现疼痛感，生病期间先后去了多家医院治疗，被医生告知是风湿产后痛等病症，疼得卧床8年。1973年，老人的疼痛感逐渐消退，腿部肌张力渐渐恢复，可以下床走路，但胸廓渐渐突起，身高已由原来的163厘米缩至130厘米，体重由原来的60公斤减至30公斤。今年11月14日，刘芳在行走中突然感觉左侧下肢疼痛，随后到两家医院进行拍片，但未进行相关治疗。11月20日，刘芳来到自治区职业病医院就诊，最终确诊左侧下肢疼痛的原因为股骨颈骨折。自治区职业病医院骨科主任秦卫兵介绍，由于多年前患病，患者椎体已处于完全融合状态，同时伴有严重的贫血，这无疑给手术添加了一定风险。为了能够将手术的风险降到最低，院方为刘芳在左胯骨处安装了人工关节。手术很成功，术后患者恢复得很好。至于刘芳所患的怪病，从事20多年骨科临床医学工作的秦卫兵表示，患者胸廓出现严重畸形但所有内脏均处于正常状态，他对这样的怪病也很疑惑。
0000000000000244	以前总理沙龙葬礼举行拜登称像失去了一位亲人原标题：以前总理沙龙葬礼举行拜登称像失去了一位亲人当地时间2014年1月12日，沙龙的遗体在位于耶路撒冷的以色列议会大厦陈列一日，接受民众瞻仰。据悉国葬将于明日举行。中新网1月13日电据外电报道，以色列前总理沙龙的国家追悼会13日在耶路撒冷议会广场举行，各国政要出席并讲话。美国副总统拜登称沙龙的离去像失去了一位亲人。美国副总统拜登英国前首相布莱尔等沙龙生前好友和国际政要出席仪式。以色列官方当天还将为沙龙举行国葬。美国副总统拜登说，沙龙的离开就像失去了一位亲人，我认识他已经快30年，他是一位厉害的人物。美国副总统拜登回忆沙龙头绑绷带的标志性画面，他称赞沙龙有过人的勇气，从未偏离过自己的主张。拜登还表示，尽管沙龙与美国有过很深的分歧，但其的做法有其复杂的时代背景，沙龙一直都是以色列的奠基人之一。美国会一直支持以色列，这一点绝不会变。
0000000000000245	冬季养生多吃红8种红色食物驱寒补气图天冷时节，胃口大开，正是进补的好时候。随着气温的下降，食物要跟着季节选，爱美网建议：冬天不妨多吃点红色食物。红色食物富含蛋白质和优质维生素矿物质等元素，可维护身体健康提高身体免疫力，从而增强人体抗寒力，同时还能温补气血，滋补身体，是你冬季饮食进补的最佳选择。所谓的红色食物主要有两类，一类是含血红素的肉食品和肉制品，如牛肉羊肉等；一类是颜色鲜艳的蔬菜水果，如胡萝卜红薯红枣山楂等。万物萧瑟的严冬，这样的食物首先能让人眼前一亮，带来愉快的视觉刺激，使人胃口大开，食欲大增。同时还可以温补气血滋养益气。
